"","PC0","PC1","PC2","training.label","louvain.clust","k.means.clust","log_pi","posterior.label"
"RRS1",0.74696426715528,0.0612613164841468,-0.137456200454202,NA,"0","1",-3.6001866,NA
"PRR5L",1.08073157894918,0.181488618007769,-0.104126360362531,NA,"0","1",-3.6385617,NA
"LRRC66",1.35039337705278,0.124056642356295,-0.0102102535547115,NA,"0","1",-3.4167686,NA
"CRYBB2",1.32271822452661,0.139385295320926,-0.0118126453157332,NA,"0","1",-3.3235571,NA
"CHRM1",1.19104975722288,-0.00787585776993266,0.0732151687044745,NA,"0","1",-3.708732,NA
"RAC1",-4.55227819745778,-0.0325144781295185,0.0916472095575763,NA,"0","1",-3.2262418,NA
"ZBED8",0.115693616917129,-0.0805126085457075,-0.0923320749397578,NA,"0","1",-3.3848581,NA
"RASGEF1C",0.982772652030132,-0.161313474166255,0.15550926790429,NA,"0","1",-3.431429,NA
"ITPK1",-0.297314106950071,-0.346002760694726,0.132273997238348,NA,"0","1",-3.3470867,NA
"ANKRD63",1.38188758384437,0.156407735262241,-0.017094842295259,NA,"3","1",-3.4047887,NA
"CD19",1.27548522626427,0.112941532573125,-0.0317044386200672,NA,"0","1",-3.46607,NA
"HTR3E",1.38089013406656,0.155582435631598,-0.0165341134794567,NA,"0","1",-3.413661,NA
"ZNF157",1.3780225482062,0.153086767653183,-0.0164893826173392,NA,"0","1",-3.4467275,NA
"ZNF101",0.511274710177547,-0.210302736594938,0.136210123343901,NA,"0","1",-3.5121374,NA
"FGF22",1.38159111077594,0.156086605526179,-0.0170206274183644,NA,"2","1",-3.4050636,NA
"EOMES",0.183288214711074,-0.91295498146077,-0.257870483575151,NA,"0","3",-3.14486,NA
"ENTPD8",1.36918901264991,0.156552681071742,-0.00455839999143513,NA,"0","1",-3.4293296,NA
"MAD2L1BP",-1.06874618803366,-0.268132571732155,-0.0217990546143114,NA,"0","1",-3.477555,NA
"HSPA1L",0.762491182718026,0.472025779218726,-0.144458354535318,NA,"0","1",-3.3486466,NA
"SOST",1.36401210665301,0.17595251159464,0.00459586883173991,NA,"0","1",-3.407902,NA
"CYC1",-2.41026488141607,-1.61994219808306,-0.333307688574594,NA,"0","3",-3.311571,NA
"ZNF837",1.32789044058864,0.167115497781882,-0.0103674624507397,NA,"0","1",-3.4721718,NA
"NUBP1",-0.137947614968354,-0.374846600295168,-0.174068478339908,NA,"0","1",-3.5136955,NA
"DECR1",-1.17564850688512,-0.00276500254408391,-0.620030288537374,NA,"0","3",-3.5577376,NA
"ZBTB5",0.171034811148373,0.128316969459864,0.171725915987608,NA,"0","1",-3.2761698,NA
"FAM173B",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TMEM30B",1.32316614675536,0.177023260284937,-0.0140088639884837,NA,"0","1",-3.3153727,NA
"FBXW12",1.3637482741721,0.13969691338832,-0.016023241212604,NA,"0","1",-3.3916864,NA
"PRSS22",1.38005667042284,0.154738529305224,-0.0178822873390847,NA,"0","1",-3.4349742,NA
"TCF21",1.36124488558038,0.15697461218804,-0.018727582338181,NA,"0","1",-3.4687998,NA
"HP",1.3746396233035,0.147814437283917,-0.0125348900249726,NA,"0","1",-3.4780645,NA
"N4BP3",1.17520255647526,0.159521325283648,-0.00300049323436046,NA,"0","1",-3.2688851,NA
"SULT1A2",1.35282707941284,0.146302715005195,-0.0172471810422867,NA,"0","1",-3.378082,NA
"IFNLR1",1.09566160448581,-0.102277255196259,0.00166302085211812,NA,"0","1",-3.6899905,NA
"PLP1",-1.01387302554681,1.51329628975592,-0.487505477585317,NA,"0","3",-3.1149387,NA
"TOMM34",0.263645591972179,-0.299497536543047,-0.13366756361834,NA,"0","1",-3.3366122,NA
"PPP1R36",1.36463678659066,0.169165209961669,-0.00943764250645239,NA,"0","1",-3.57293,NA
"ARHGAP36",1.31933911844207,0.17253391872742,-0.0180072040205116,NA,"0","1",-3.467297,NA
"RABGGTB",-1.49433001918234,0.645482471151833,0.0767387497561916,NA,"0","1",-3.4585042,NA
"NUP58",-2.02248350901229,-0.0488529034574017,-0.162648472419076,NA,"0","1",-3.3920724,NA
"XPNPEP3",-0.623511076519931,-0.339623070098924,-0.132302907150815,NA,"0","1",-3.4551053,NA
"CCDC130",-0.533503994492151,-0.928063027056437,-0.0080206077628056,NA,"0","1",-3.4456496,NA
"KCTD1",0.206170033089999,0.286734239376353,0.082997500538672,NA,"0","1",-3.3509345,NA
"ZNF775",0.606741211855629,0.174155817475728,0.0599487194618924,NA,"0","1",-3.4203322,NA
"SCD",-4.61259200312745,1.08555036954498,-0.122845753419613,NA,"0","1",-3.0790305,NA
"KCNN2",1.04198116457837,-0.0423562631307307,-0.0101571554075654,NA,"0","1",-3.7394783,NA
"WDR25",0.557491829382676,-0.296493680021971,-0.046454235001145,NA,"0","1",-3.4301336,NA
"JAM3",-1.66828517744692,0.645440988320077,-0.520739279545852,NA,"0","3",-3.4343717,NA
"PIP4K2C",0.496819856243836,-0.127521731669347,0.193631274300226,NA,"0","1",-3.5639622,NA
"RPUSD4",0.0372081200111333,-0.132457220992288,0.0872371412171168,NA,"0","1",-3.3292387,NA
"RNF144A",-1.04848889666928,-0.115652459563299,0.379059569543819,NA,"0","2",-3.2505193,NA
"MSS51",1.21024130437592,0.100697928706085,0.0346939160369347,NA,"0","1",-3.2322178,NA
"ST3GAL4",0.848263841415358,-0.126912417459382,-0.00665776307958992,NA,"0","1",-3.3016016,NA
"GFRA4",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"SCML4",1.08761063493853,0.386225447859639,0.228826112205133,NA,"0","1",-3.1866713,NA
"ARMT1",-0.332066944582738,0.228055397534579,-0.0610504573224086,NA,"0","1",-3.4142306,NA
"ZNF391",1.2839247322779,0.211354346036037,0.0612262388963899,NA,"0","1",-3.3968365,NA
"PRSS42",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"LRRC56",1.27485215098909,0.119569505983715,0.0191931384145345,NA,"0","1",-3.6117213,NA
"PLD2",0.719197550994014,-0.286194141390413,-0.0625175043436979,NA,"0","1",-3.4299753,NA
"ACP6",1.11608023225741,0.0738410459766974,-0.03666452211024,NA,"0","1",-3.564394,NA
"KCMF1",-0.846450304198935,0.158237803383127,0.110050358374699,NA,"0","1",-3.2094545,NA
"PMP22",-0.00113844806516983,-0.34005016161823,-0.089438685089972,NA,"0","1",-3.593592,NA
"THEMIS",1.3505537401281,0.126470157076585,-0.0229903622852909,NA,"0","1",-3.3868716,NA
"TRIM14",1.18875389892495,0.0192408469229037,0.0040713190190474,NA,"0","1",-3.3411233,NA
"VNN3",1.3762266642798,0.151521203327721,-0.0169948761849016,NA,"0","1",-3.3953083,NA
"ZNF57",0.987562048606161,0.0017047293128449,-0.000388228451090775,NA,"0","1",-3.56359,NA
"S1PR1",-0.186728161635663,0.362234998401806,-0.528706668389229,NA,"0","3",-3.3491058,NA
"GKAP1",0.182860535874086,0.0920285161997165,0.0055637741529647,NA,"0","1",-3.5290117,NA
"CSRNP1",0.331233910049202,0.444945124867581,-0.298908249091315,NA,"0","3",-3.5347354,NA
"VPS37A",-0.337541530386512,-0.483375066151054,0.0353265849180227,NA,"0","1",-3.4733336,NA
"MRPL45",-0.559156275845661,-0.0426237928576333,-0.0368601579864783,NA,"0","1",-3.294281,NA
"NUDT13",1.13342908732777,0.0922582617674871,-0.00925154897103698,NA,"0","1",-3.5535102,NA
"RPL18",-6.28128925802894,1.09457414139664,-0.779600233153505,NA,"0","3",-3.3269892,NA
"SERPINB2",1.36909841225763,0.142758225146908,-0.0231430335095549,NA,"0","1",-3.3982267,NA
"INHBA",1.04344053658091,-0.00282420442987092,0.0307540781087087,"Non-Risk","0","1",-3.4851367,NA
"OGFOD3",0.386409354843181,-0.377365059686128,0.0048126784314285,NA,"0","1",-3.5187085,NA
"ATG5",-0.498925854616937,-0.455110185654601,-0.114084526384528,NA,"0","1",-3.2722774,NA
"GNL3L",-0.45462104770953,-0.222103301512375,0.00812397517742026,NA,"0","1",-3.3402495,NA
"SGPP1",0.597566233761348,-0.00597457680538771,-0.000141642231669887,NA,"0","1",-3.473239,NA
"ZNF181",0.323361178011253,-0.190321822682277,0.126200189959664,NA,"0","1",-3.6500993,NA
"FGFR1OP2",-0.850493811560301,0.326513012307085,-0.0490707342994321,NA,"0","1",-3.0992982,NA
"NAGK",-2.23370357368072,-0.760424884460043,0.291614667720435,NA,"0","2",-3.3966613,NA
"SLC39A8",0.951238225033108,0.304198633785947,-0.157861090722645,NA,"0","1",-3.46194,NA
"VAT1L",0.248114042837832,0.12241865934584,0.304192608298488,NA,"0","2",-3.2040737,NA
"ASPA",1.37517787284685,0.150468398765698,-0.0149627127842572,NA,"0","1",-3.4027116,NA
"ZNF213",0.774356668168728,-0.0149477080259087,0.0410628531058833,NA,"0","1",-3.5698051,NA
"LRRC47",-1.073669876551,-0.328921093381668,0.257985577516942,NA,"0","1",-3.2347028,NA
"DUSP5",0.806220672438603,0.622556847710004,-0.0974481005659609,NA,"0","1",-3.386498,NA
"CBLN3",1.32749980084382,0.158883485394,-0.0244447729578854,NA,"0","1",-3.33053,NA
"TMEM256-PLSCR3",-0.220825460235286,1.78550063303541,-0.658296439839892,NA,"0","3",-3.2560601,NA
"SLC38A6",0.482905388254325,-0.107000027244737,-0.00498608268439031,NA,"0","1",-3.5553963,NA
"METAP1D",0.871643062483105,0.0735608664763046,-0.0154818423818879,NA,"0","1",-3.8040595,NA
"RBM22",-2.04680259149938,-0.235278668470903,-0.232575615791501,NA,"0","3",-3.249228,NA
"CX3CL1",0.865039901038078,0.23814246931386,0.0433584605985552,NA,"0","1",-3.7208436,NA
"ABHD10",-1.51391526223247,0.109908393684426,0.0159768672580166,NA,"0","1",-3.4317026,NA
"GPR84",1.29427823361024,0.0870507046072393,-0.0258888248629239,NA,"0","1",-3.3084545,NA
"SFXN3",-0.156528528332347,-0.879371100298053,0.116117043321294,NA,"0","1",-3.3020387,NA
"ACOT7",-3.19850075507544,-1.07433060981696,0.491638208174303,NA,"0","2",-3.3394947,NA
"LHFPL4",0.292116488844417,-0.321570845945403,0.440822502319074,NA,"0","2",-3.5814762,NA
"WWTR1",0.22257660083721,0.865052114254317,-0.448083604879939,NA,"0","3",-3.3493466,NA
"ZNF18",0.827733549342043,-0.084502229664452,0.0245531334349524,NA,"0","1",-3.5277379,NA
"LEFTY2",1.37687405374219,0.151948655383265,-0.0157096462183988,NA,"0","1",-3.3966286,NA
"RND1",-0.498587317664426,0.596066356985339,-0.278731952477061,NA,"0","3",-3.424915,NA
"SLC25A2",1.38084066047591,0.155459207944228,-0.0166168589739528,NA,"0","1",-3.4093018,NA
"AGTRAP",0.420507573945134,-0.0183602708232183,-0.280313484079083,NA,"0","3",-3.5088727,NA
"AQP8",1.33903659515799,0.127115420268158,-0.0181190861685416,NA,"0","1",-3.4609852,NA
"COQ10A",0.31102512205684,-0.357741791103448,-0.0885721709938068,NA,"0","1",-3.4797668,NA
"CDS1",0.846710400135024,0.273707684445496,0.0863913050263324,NA,"0","1",-3.233711,NA
"NOMO1",-0.625580548436353,0.978190572675359,0.291704569646584,NA,"0","2",-3.1908064,NA
"ATG4A",0.771661704574069,-0.00820128083855613,0.0116168720913198,NA,"0","1",-3.5968854,NA
"CEACAM5",1.24651609500361,0.0544135173983694,-0.00755942751932751,NA,"0","1",-3.450672,NA
"ZNF443",0.613569836551707,0.051238573613874,0.00152625650032159,NA,"0","1",-3.6025434,NA
"ZNF799",0.907411128071693,0.112788961507402,-0.0286995678628326,NA,"0","1",-3.733634,NA
"DUSP15",1.27593298263768,0.104806379130264,-0.00421937203812292,NA,"0","1",-3.6174872,NA
"SFRP1",-1.21753639076156,-0.519407018983759,-0.590247808611268,NA,"0","3",-3.227038,NA
"WTAP",-2.48897714533871,-0.356759853176152,-0.0192907802804158,NA,"0","1",-3.2805276,NA
"TMC1",1.32224563122598,0.13050451765488,-0.00732637481477541,NA,"0","1",-3.3121626,NA
"GRB2",-3.16623568062282,-0.848444275202239,0.549119484150443,NA,"0","2",-3.2207234,NA
"CALN1",0.602723655422929,-0.312781212900541,0.400397938779513,NA,"0","2",-3.1554422,NA
"ZNF250",-0.48775823622423,-0.387335406190766,0.0848066208357218,NA,"0","1",-3.2527022,NA
"SERPINB10",1.36726159751489,0.142092676197609,-0.0291416901649486,NA,"0","1",-3.4332633,NA
"SPSB4",0.364441944558214,0.0219068910087123,-0.106284532280035,NA,"0","1",-3.4335706,NA
"ARFRP1",-0.590549630160037,-1.01364342019224,0.021087144902851,NA,"0","1",-3.4713502,NA
"BLZF1",0.96457964753961,0.275718083121123,-0.0448007349141835,NA,"0","1",-3.1618917,NA
"STX16",-1.35247159898263,-0.167348063089045,0.195290372860407,NA,"0","1",-3.198052,NA
"DUSP11",-0.826685201327407,-0.10728607935991,-0.145323331275182,NA,"0","1",-3.483483,NA
"TOX2",0.36323807911927,0.779637578221837,0.888246981621262,NA,"0","2",-3.152385,NA
"DCTN2",-4.04359738453477,-0.476326028143582,-0.246253484897145,NA,"0","3",-3.3307195,NA
"RP2",0.0198143699002425,0.112781929295476,-0.385284314908882,NA,"0","3",-3.469105,NA
"B4GALT1",0.88848224477905,-0.0803423381875138,-0.0421427959645075,NA,"0","1",-3.6669571,NA
"HOXB7",1.28072251299183,0.145867248816635,-0.0508036968937269,NA,"0","1",-3.5517998,NA
"DNAJB2",-0.796597582540689,-0.141801329499821,0.316978437599286,NA,"0","2",-3.161813,NA
"HARBI1",0.979360149805027,-0.0507741059708367,-0.123524548385425,NA,"0","1",-3.6096377,NA
"UGT2B11",1.34792606427461,0.166807845920747,0.0105156228650422,NA,"0","1",-3.4512036,NA
"PYGL",0.868702042333403,-0.0311145746650555,-0.0522979905860439,NA,"0","1",-3.5690076,NA
"TWIST2",1.38070169157066,0.155123216317993,-0.0167979827876805,NA,"2","1",-3.4072542,NA
"ATP1B2",-1.63270563853583,-0.374762866772941,0.101258653716994,NA,"0","1",-3.2856061,NA
"EXOC4",-1.15740558710441,-0.273349974498382,-0.106965455914205,NA,"0","1",-3.1808388,NA
"CSHL1",1.38188758384437,0.156407735262241,-0.017094842295259,NA,"3","1",-3.4047887,NA
"PDE4B",-1.28226603498581,0.425950836267916,0.303859592081727,NA,"0","2",-3.1257367,NA
"ZNF852",0.988095632116364,0.215533035216358,-0.00636137645332974,NA,"0","1",-3.5457983,NA
"SLC25A53",0.714055226909622,0.0256528754975455,-0.0553659310554046,NA,"0","1",-3.4571085,NA
"LRRC39",1.22343531527362,0.0922866582735926,0.00878571459751996,NA,"0","1",-3.774953,NA
"CHRNA10",1.2813992297866,0.0655218358676147,-0.0205078240365395,NA,"0","1",-3.4391782,NA
"HFE",1.32695895733449,0.162991046725217,-0.0100316208590507,NA,"0","1",-3.5738106,NA
"SULT1C2",1.31971452730222,0.135595800017053,-0.0141045007734159,NA,"0","1",-3.599465,NA
"TMEM26",1.35326238051849,0.146298155880354,-0.00759068950769139,NA,"0","1",-3.6920435,NA
"B3GNT8",1.32324363339811,0.1038510298377,-0.0331319163083811,NA,"0","1",-3.3908782,NA
"NOB1",-0.261743333011796,-0.284991559176361,-0.317770742172617,NA,"0","3",-3.4536788,NA
"ARRDC3",-4.96511513109368,1.12804436389167,0.147949097825569,NA,"0","1",-3.2741199,NA
"EGFL8",1.36427438061864,0.172738773727129,-0.0116708000367134,NA,"0","1",-3.5270438,NA
"KIAA0513",0.385926376911845,-0.118185722453761,0.256501051598406,NA,"0","1",-3.41226,NA
"CLDN14",1.37217473722294,0.147536841883882,-0.019941882014596,NA,"0","1",-3.3606977,NA
"TRIM21",1.16963355828408,0.0742674383064378,-0.0390948809422021,NA,"0","1",-3.705056,NA
"CA7",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"AVEN",1.05244628622764,0.159341972461959,-0.116202677658104,NA,"0","1",-3.6847892,NA
"CUEDC2",-3.41893080169465,-0.898165348083066,-0.428022083890054,NA,"0","3",-3.465746,NA
"ZNF467",1.15425729470211,0.0270920193333536,-0.0393475369010984,NA,"0","1",-3.780447,NA
"MINDY3",-0.787751666290738,-0.42234365907098,0.0372031416956347,NA,"0","1",-3.3685622,NA
"PROSER1",-0.232589650978309,0.0618203382621992,-0.077789549082458,NA,"0","1",-3.1944392,NA
"ZNF8",0.897967689590421,0.235681434706356,-0.0280768724615269,NA,"0","1",-3.4623182,NA
"ANKRD2",1.37037325624603,0.167731750963379,-0.0171956865710825,NA,"0","1",-3.4691043,NA
"C1QL2",1.23249238674917,0.266294778157522,0.0926182096768588,NA,"0","1",-3.455847,NA
"UBAC2",-0.65100289201554,-0.345017385457208,-0.301842556368201,NA,"0","3",-3.44906,NA
"GSC",1.38188758384437,0.156407735262241,-0.017094842295259,NA,"3","1",-3.4047887,NA
"IL1RL1",1.37049473403985,0.14502692397339,-0.0161768342903297,NA,"0","1",-3.4838874,NA
"RPLP0",-6.33654212125887,1.16359564015646,-0.62531208020267,NA,"0","3",-3.3240023,NA
"RBMS2",0.317291110714007,0.00449858294809799,-0.136832495427387,NA,"0","1",-3.3847263,NA
"TSPAN9",0.673300325845417,0.164990295297529,-0.0153052939222018,NA,"0","1",-3.568043,NA
"ZFAND1",-0.518582582287199,-0.0713000477931401,-0.0962588470910363,NA,"0","1",-3.4565177,NA
"CHP1",-1.42206723306182,-1.02194170351199,0.104335850917881,NA,"0","1",-3.3445978,NA
"TXNIP",-2.21273087908522,-0.271533101477843,0.408416835782899,NA,"0","2",-3.3291552,NA
"MEGF9",-1.26557625345911,0.264655709957349,0.651199803735053,NA,"0","2",-3.1045136,NA
"ARPC2",-4.08190374730857,-0.554764687501878,-0.0106427493006304,NA,"0","1",-3.1987152,NA
"HSPBP1",-1.8252071876424,-0.669236377214763,-0.197380714040859,NA,"0","1",-3.2887576,NA
"PIP4P1",-0.167731483659721,0.0551229094153946,0.283489135181485,NA,"0","2",-3.1700463,NA
"WARS2",0.866317896155749,0.192767604873098,-0.143250853767412,NA,"0","1",-3.4078598,NA
"SLC35F2",0.659823631638817,-0.387154035722902,0.103386157802084,NA,"0","1",-3.5056124,NA
"HOXC5",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"IFIT1",0.972828855549384,0.176791426330544,-0.139663165890638,NA,"0","1",-3.5478873,NA
"RNF113A",-0.902643613498757,-0.328787030204871,-0.152582722553193,NA,"0","1",-3.2741458,NA
"HOXC8",1.3353047671321,0.189328350194448,0.025961743574809,NA,"0","1",-3.5702147,NA
"CAPN10",0.19509256854239,-0.214087850476503,0.0696614547022786,NA,"0","1",-3.251435,NA
"ZNF345",0.290034782050282,-0.165042066940323,0.0808949207773707,NA,"0","1",-3.5527337,NA
"SCAMP3",-1.52989093608124,-1.08509691394008,-0.241901349032983,NA,"0","3",-3.436421,NA
"ITK",1.35726636718283,0.178971327276471,0.00377407951067096,NA,"0","1",-3.5095575,NA
"DUSP8",-0.252636642386865,-0.211248949183784,0.385628173884588,NA,"0","2",-3.1905837,NA
"RAB3A",-1.77072135238156,-1.74055129766333,0.564813919563889,NA,"0","2",-3.2155225,NA
"KLK6",1.27412009641478,0.0798015722046464,-0.0165901300017314,NA,"0","1",-3.2832313,NA
"BCL9L",0.205079140215502,0.134961478433483,0.19734626940102,NA,"0","1",-3.2236779,NA
"SLC15A5",1.37660617333668,0.150254973053667,-0.0154064570831601,NA,"0","1",-3.4413428,NA
"KIAA1191",-2.90342789920908,-0.564681397487669,-0.101751585971621,NA,"0","1",-3.1842523,NA
"IL17RB",0.82970141661761,-0.117793824471431,-0.00390095297778539,NA,"0","1",-3.6149862,NA
"SERPINB13",1.38099816463909,0.155444346054055,-0.0168721976645751,NA,"2","1",-3.4062488,NA
"DDAH1",-1.65078897861527,-0.340179638820324,0.112618851887252,NA,"0","1",-3.3936758,NA
"DAAM2",1.19481401757131,0.259638572076616,-0.11609762594335,NA,"0","1",-3.3398385,NA
"SMAD2",-1.86560049113694,0.0100688523471861,0.176258498846672,NA,"0","1",-3.3372157,NA
"AFMID",0.208759102307664,-0.207836417775413,-0.102950376121746,NA,"0","1",-3.3754592,NA
"EBP",-1.89362915303441,-0.402359695441468,-0.13989141688616,NA,"0","1",-3.4506934,NA
"RPL23",-6.78309399030562,1.73036910561941,-0.233596602112398,NA,"0","3",-3.2891574,NA
"CYB561",0.41719713810021,-0.00542142064900217,0.142404613027017,NA,"0","1",-3.5625846,NA
"WDR17",-0.386847534456623,-0.136589679745345,0.258379959494432,NA,"0","1",-3.150506,NA
"DNAJB6",-5.62500975030781,0.885053851037109,0.401100160423798,NA,"0","2",-3.2502737,NA
"TRNT1",0.00885783019383246,-0.290745387059544,-0.156935385409335,NA,"0","1",-3.5542517,NA
"DPEP1",1.20116743715803,0.205784641394267,-0.0836676564990958,NA,"0","1",-3.6503704,NA
"ZMYM4",-1.24240294212559,0.622504988387184,0.219523156205044,NA,"0","1",-3.2923386,NA
"EFCAB12",1.25324831256858,0.278970844232866,-0.0885860026209589,NA,"0","1",-3.5276625,NA
"IL13RA2",1.26103906187226,0.0988515587271853,0.0696046408553781,NA,"0","1",-3.7497125,NA
"FOXS1",1.13462796400377,0.216924729474615,-0.121861304106868,NA,"0","1",-3.6015646,NA
"C12orf50",1.38005667042284,0.154738529305224,-0.0178822873390847,NA,"0","1",-3.4349742,NA
"FCN2",1.38052662667554,0.154872751778891,-0.017760648095198,NA,"0","1",-3.403172,NA
"UCK2",0.0492263119280583,-0.36464474172974,-0.00150023146351071,NA,"0","1",-3.4704432,NA
"ADAM20",1.32249367695444,0.17858732603991,0.0649539099302488,NA,"0","1",-3.4479995,NA
"FAR2",0.820541462494716,-0.107697432924352,0.118962625033328,NA,"0","1",-3.6380894,NA
"GOLM1",-2.89415612356655,0.313106658103621,0.240213523814234,NA,"0","1",-3.263347,NA
"HSD17B3",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"CYP2A13",1.35988366255086,0.177505537399601,-0.0122750534865868,NA,"0","1",-3.4052691,NA
"MLF2",-3.38859125461772,-1.07535422225031,0.0111649889112251,NA,"0","1",-3.2434933,NA
"GAL3ST1",1.16732777617279,0.091652322369706,-0.0111779013908411,NA,"0","1",-3.5553415,NA
"GTF2E1",0.27189023872442,-0.0117621627259052,-0.0348701523664966,NA,"0","1",-3.5643966,NA
"PSG3",0.995497750513563,-0.173929078653154,-0.130589858511173,NA,"0","1",-3.1905658,NA
"ASS1",1.15524122205119,0.061242792977925,0.0088944735818614,NA,"0","1",-3.2886837,NA
"AKTIP",-0.104307291249762,-0.0172575400206621,0.0364026806053144,NA,"0","1",-3.4576674,NA
"NKX2-3",1.34523128787213,0.183664479274177,-0.0100668203003613,NA,"0","1",-3.6370146,NA
"AQP6",1.21709109899389,0.0668998104122656,0.00885943460114418,NA,"0","1",-3.5282319,NA
"COQ4",-1.41366602936268,-0.587373125668704,-0.212555337117641,NA,"0","1",-3.3596728,NA
"BMP8B",1.33761777965024,0.112185631689022,-0.0171363607493397,NA,"0","1",-3.6154323,NA
"FUZ",1.10219878204133,0.124190992626561,-0.0931789354537001,NA,"0","1",-3.4815843,NA
"ETV7",1.32741328298712,0.174550579125104,0.0233406137662982,NA,"0","1",-3.2828732,NA
"ACTL8",1.35793698182696,0.136073926299581,-0.0191750527204891,NA,"0","1",-3.3668272,NA
"SRD5A1",-0.300182517987973,-0.75721575194061,0.292426257019133,NA,"0","2",-3.5810256,NA
"LRRC75A",1.02189288992784,0.306449648950527,-0.0542000814802119,NA,"0","1",-3.4848075,NA
"FGF12",-0.710125782383691,-0.665691908923345,0.619612310642682,NA,"0","2",-3.1831746,NA
