"","pi"
"ZFP37",0.00250014339946206
"MX2",0.00350135298559515
"IL21R",0.00249458856848643
"TRIM22",0.00133304438559991
"EN1",0.440086829536408
"UNC5CL",0.00340179576329089
"C17orf75",0.00571652623178662
"NODAL",0.0137264385310842
"FBXO32",0.0176718462754458
"ADPRM",0.00169983592652525
"DNAJB4",0.0335505724247683
"ZNF662",0.00967582131596413
"MIEF2",0.0207770277031608
"BEND7",0.0246793577203284
"SMUG1",0.000773805807515981
"DGAT2L6",0.00351021267690024
"EIF4E2",0.00916009226450502
"CLDN3",0.00315939909138206
"PCMTD1",0.0781575719152409
"BAZ1B",0.112575625351769
"CALB2",0.0025321790986136
"OVGP1",0.00780639496031876
"SS18",0.00856476668830297
"CPQ",0.00411594222982889
"IL20RA",0.00386444031599151
"SMYD1",0.00351021267690024
"SSC5D",0.00266514454613496
"DACT3",0.0945900243144308
"ZNF214",0.00366448514121858
"ANKRD33B",0.00403787040048204
"ZNF641",0.0114699288328968
"RNF32",0.00333198291076732
"FKBP6",0.00350135298559515
"CKAP2",0.00883817592709645
"HDX",0.0236470235646094
"CREB3L1",0.00329954929035778
"ATOH8",0.0028881702303415
"TFAM",0.0558989598441289
"C7orf25",0.00340734595885865
"RAB33B",0.00125772681946433
"NME7",0.00990485938902801
"MYF5",0.00350135298559515
"TOX3",0.317487705300199
"MYZAP",0.00360590196096818
"VTI1A",0.00880702003102664
"PPM1F",0.00328363945761569
"ZNF415",0.0101158697344097
"PHOX2B",0.00962860647304347
"NAP1L4",0.0507426917954016
"CA9",0.00386942619097485
"SLC15A3",0.000928079315137309
"SULT4A1",0.0849384167574201
"FRMD5",0.00706781252104326
"THRAP3",0.0502573203760337
"SMYD3",0.00036525521630166
"SLC7A13",0.00350135298559515
"PCYOX1L",0.0085667138832338
"RNF144B",0.00330687156979073
"HERPUD2",0.0260380442138553
"LGMN",0.000256868709137313
"SKP2",0.00485166066167991
"ZAR1",0.00350135298559515
"DUSP10",0.0352177358361673
"SLC17A4",0.00379735035365771
"MS4A14",0.00267884747214193
"PPIE",0.000508502162438259
"IGSF21",0.0128167500959558
"LEKR1",0.00273650665205484
"GJB5",0.00335332671670116
"KDM8",0.00433145751612825
"CCT3",0.0269578485852925
"RBM4B",0.0205760792937571
"MARCH9",0.14635399214
"MKRN2",0.00614679454301489
"MIER2",0.00573555223086989
"TCEA1",0.0126078183369021
"TBXA2R",0.00238645328024739
"BMP10",0.00350135298559515
"PABPN1L",0.00337617900890617
"NAP1L1",0.425062906439065
"LNPK",0.00350135298559515
"HYAL4",0.00332313973654346
"NMUR1",0.00359810376078605
"POLR1E",0.00412436099473808
"MYF6",0.00364830251762556
"PJVK",0.00350135298559515
"RASL10B",0.00361017397816923
"SLC38A2",0.297314351137849
"RMI1",0.00661118181356322
"UGT3A2",0.00350135298559515
"DNAAF2",0.00430278525572001
"UGT2B7",0.00355736838609699
"ANXA4",0.000715049589599835
"RAD23A",0.00191160217619871
"PSMB4",0.0395512665576428
"MAP3K8",0.00332274185419496
"APRT",0.000196182444152291
"CAPZB",0.00314293773069682
"DLK1",0.00690120721931302
"CCDC65",0.00509275818021182
"NAPSA",0.00348363066139596
"DNASE1L2",0.00551082817916744
"ADORA2A",0.0136228194769185
"ZNF254",0.0811367378984942
"SLC25A45",0.00192828014056556
"PJA2",0.41511383597668
"GRK1",0.00360337563609804
"IFIT5",0.0368966272008231
"CTDSP1",0.00544238054032978
"NUFIP2",0.196213970728309
"RNLS",0.00494317890152754
"DGKQ",0.00467950674825628
"RAB4B",0.00972519868068199
"PSTPIP1",0.00357542998827004
"CACNG7",0.0588814270509758
"GSX2",0.00354839499608563
"RNF39",0.0035279963724462
"SLCO6A1",0.00221043889396467
"ZIM2",0.00893439931936518
"PPP2CB",0.274534347603917
"TRIM50",0.00339846605988797
"SLC35E1",0.0399182201655502
"ADAM29",0.00405727514892996
"ZNF776",0.0254685826262135
"ZNF319",0.00493751705813969
"SFRP4",0.00403000812661235
"CRYBA1",0.00327996525500605
"LRRC24",0.00463619601579775
"ZNF398",0.0237819249357448
"ZNF30",0.0130769616606447
"MVB12B",0.340161049980133
"DTX2",0.0023928182849835
"TRIM65",0.00605421823809918
"FAAH2",0.00428471590000535
"ZBTB25",0.00378953968061541
"CETP",0.00461574654455257
"SLC39A4",0.00112162541754198
"SLC17A3",0.00350135298559515
"DEDD",0.00663899655672445
"LRRN4",0.00351021267690024
"CDK5",0.00163823711207267
"G6PC2",0.00365090110091747
"APOBEC3D",0.00371677932469691
"SOX12",0.179820046301581
"TFB1M",0.00255362416087808
"ADCY1",0.0284397438095548
"HSD17B8",0.00329689973339814
"LRRC23",0.00736724306878046
"ST3GAL5",0.0753647154997295
"RFC3",0.000664675590953912
"METTL2A",0.0378683110494364
"ACY3",0.00105790564951091
"SVOP",0.051875327286943
"SLC39A13",0.00868865633750905
"NIPSNAP2",0.00350135298559515
"ROM1",0.0032573798707423
"RAB8A",0.00518031350417441
"ST8SIA5",0.00322136211413275
"TMEM198",0.00255536878794894
"RMND1",0.00992362203873987
"ZNF652",0.0814294470450487
"MAGED2",0.359236912790093
"TRMT2B",0.00163067285119733
"VKORC1L1",0.0774329324083015
"GDF2",0.00350135298559515
"IFT57",0.054518738700417
"FOXD2",0.00585565599032687
"TSG101",0.0110385719496761
"ARHGAP1",0.0221847139156167
"CKAP2L",0.00118557155769987
"POT1",0.00202820180462057
"OLA1",0.00365269502143175
"SDF2L1",0.000515261904206679
"NPFFR2",0.00359316445938301
"DNASE2B",0.00350135298559515
"DEGS2",0.00336187483715001
"KRR1",0.0291220521189833
"ZNF35",0.00516448784757719
"HAPLN2",0.00334099435761697
"RS1",0.0091948405786696
"CENPN",0.000370342455260702
"ZSCAN25",0.0165108378691435
"EFNA3",0.0331320735760423
"RBMS3",0.138196850278406
"TESPA1",0.00403392238351208
"TENT5B",0.00350135298559515
"BTN2A2",0.00357853993768831
"CARNMT1",0.00350135298559515
"UTP11",0.00350135298559515
"APOA5",0.00350135298559515
"NDE1",0.00127288852769031
"SLC46A1",0.00433545884049416
"ZNF23",0.0199818881019684
"CSNK1A1",0.120634946370394
"RABEPK",0.00583447440794877
"TBC1D32",0.0662255658014315
"CD5",0.00351021267690024
"TRABD2A",0.00244270169849546
"RRP8",0.0184629610355862
"E2F3",0.00197265938143906
"ABHD8",0.00421600979097872
"TCTE1",0.00350135298559515
"SPAG4",0.00452364443207594
"HOXB8",0.00360337563609804
"CLYBL",0.00277189797186334
"BCL6B",0.00372983756708436
"IGLON5",0.0482356997228511
"RAB5B",0.41045542563322
"AASS",0.0290952514731042
"SFXN5",0.00250920037512601
"DMRTA1",0.00789355243995184
"CALR",0.00549697599442962
"CSNK1G2",0.0248893472378689
"DUSP4",0.155329543577357
"PDIA3",0.00923057133349655
"PACSIN1",0.0048419952507319
"ANKRD33",0.00365773278359584
"GTF2B",0.0130625939865252
"NPTN",0.172298173331438
"TBC1D22A",0.00194629609204996
"SCTR",0.00349244749097249
"ZDHHC3",0.00132624872109189
"NECAB3",0.0107027560699549
"SLC25A51",0.00498849782827459
"ARL8A",0.172008410166409
"GAK",0.002226079120234
"STK19",0.00211567701104666
"MYOZ3",0.00374137814230259
"ZNF540",0.00788113173282802
"ZNF233",0.00754033812581536
"POLR2F",0.00342053283266496
"EMC3",0.00460112217340715
"SHBG",0.00373579018003254
"WDR47",0.20028295154266
"TLE6",0.00382629054885103
"SUPT3H",0.002541293248853
"ARFIP1",0.0536496942751102
"SNPH",0.0315144076885007
"C9orf43",0.00360512891789408
"MAPK1",0.131813103035727
"ZNF300",0.123818188051504
"B3GAT2",0.00394418993751299
"CPA5",0.00284490139194135
"KDM4E",0.00350135298559515
"SH2D2A",0.00270636411633162
"ZFPL1",0.00449796367322668
"HOXB13",0.00350135298559515
"FAM83C",0.00359347919473154
"CYBA",0.000474547528695081
"ABRA",0.00351909378984691
"SERINC3",0.164579468596945
"BACE2",0.00217859553585797
"KPRP",0.00350135298559515
"TNIP3",0.0035279963724462
"WDR92",0.00652016561146841
"OPRK1",0.0560958512209637
"GLMN",0.0100042209085295
"AGT",0.00681666422678336
"SMAP1",0.171745973203648
"GCH1",0.0040085525968811
"ZSCAN21",0.00837841404117196
"RRAGD",0.0595341868696821
"USP9X",0.145314592166198
"POMC",0.00217411090404984
"C11orf96",0.192612188238559
"ADGRB1",0.00478261944695103
"ZNF526",0.0010489634817087
"SLC30A3",0.00527030287174491
"PRMT3",0.00255535991626869
"CCDC86",0.00325346992211241
"UBE2J1",0.0926450060658456
"SOX21",0.0258661964328074
"C8orf34",0.00345876566546644
"B4GALT5",0.0981382090964687
"CCDC137",0.00291929836712088
"NHLRC3",0.00388247087549236
"SERPINE1",0.00524944552502878
"CREB3L2",0.0026651630722674
"ST3GAL2",0.0103031466532614
"PCYT1B",0.00241695796111278
"ASB5",0.00351021267690024
"POU5F1B",0.00388601287871549
"NECAP2",0.0183954322029449
"RBP4",0.0023109595255091
"MPV17",0.00127207903582703
"GAS2",0.00248971446152774
"GABPB2",0.00300348775726254
"RPL18A",0.218893090307108
"OGFRL1",0.00425604916049428
"FAM124A",0.0195093742956847
"COQ5",0.0220684270770533
"GZMB",0.00389649412532264
"IL23R",0.00387781480615019
"AGK",0.00424246375504676
"SLC46A2",0.00350135298559515
"NPHS1",0.00322796985508075
"PCDHB8",0.00301953406463705
"ZNF648",0.00350135298559515
"CLUAP1",0.0118722224209601
"KBTBD13",0.00408913490387529
"SLC16A2",0.0112858162388297
"PGGT1B",0.00303369118311308
"PSMD8",0.00437511933758342
"WIPF2",0.0429001962178904
"MFSD9",0.00255567941476112
"THOC6",0.00134752440038603
"EXTL2",0.116340494315978
"CWC27",0.0234463801587498
"ADK",0.00461122566243649
"B4GALT6",0.034173609602801
"CAP2",0.0131140257726311
"CERS1",0.0128216728024009
"LANCL1",0.0568019433370576
"VWA1",0.00393269535941362
"REEP3",0.0621325998607445
"DIRC2",0.00641202671245544
"TMOD2",0.11177836587039
"GPR142",0.00350135298559515
"STAC",0.00930056733567562
"TAB1",0.00221138228044716
"PNMA3",0.0113398830089755
"GNPTG",0.0030365074252084
"PAQR6",0.00257820859979465
"C11orf49",0.0109609344369964
"SKAP1",0.00362337164672633
"TCEA2",0.0151146003676652
"FBXO44",0.000747751583117973
"GAL3ST3",0.00743941855195131
"SASH3",0.00160692895841623
"ATXN10",0.023932911019575
"LACTB",0.0133602219861879
"SFXN1",0.0266771699979409
"PEX3",0.00400618989794975
"FBXO28",0.0023472272544954
"IRX1",0.0357877784465645
"GPR137B",0.01335766193829
"ARG1",0.00356382236286101
"RNF219",0.103867635847374
"TEX9",0.00364797083975112
"P4HB",0.005758614219099
"ANKRD54",0.00713523101957285
"CDC7",0.029480175544992
"LPO",0.00438022068071841
"TRAPPC4",0.0974995057566026
"ZNF836",0.00214720456763872
"SMS",0.00186457187041308
"CALCRL",0.0180664158919118
"TRMT11",0.0191106094115641
"SRSF2",0.0117493677310088
"IKZF3",0.00207472583631018
"ZKSCAN4",0.00435294153355708
"ZBTB22",0.00189021987928489
"GBGT1",0.00301170321522896
"TRIM58",0.00370933245064596
"PLOD2",0.0549548380723096
"KCTD8",0.0239702498560315
"CIAO1",0.0236193031355643
"AGA",0.00199230458539034
"ADAM2",0.00356636345241428
"RFC2",0.000231851255010823
"MBOAT4",0.00370115802378779
"SMYD5",0.00227440602582376
"ST6GALNAC6",0.00809406202706909
"STK17A",0.00151891965132631
"SLC8A1",0.147623515714321
"SPATA6",0.00652639068262039
"RPL10L",0.00345421014703737
"ZNF573",0.0120452062561091
"FGF3",0.00350135298559515
"RDH11",0.213032260352044
"ZNF385A",0.0107140670180363
"DUSP1",0.109376963887278
"CUTC",0.015411873617304
"SYT11",0.439109143019246
"SDE2",0.0548869928137869
"FICD",0.00310729246823099
"B4GALT4",0.00285401023127775
"ITGA5",0.00213279192371208
"PPP2CA",0.0381274010421485
"SLC39A14",0.00319317293742545
"SLC16A3",0.00312437931355268
"FAM83F",0.00350135298559515
"PRKCB",0.306654876369483
"CCDC120",0.00187257788801192
"NT5C3B",0.032431938044903
"NECAB2",0.00853215381074812
"POU1F1",0.00351021267690024
"PRKACA",0.088012918437286
"SIRT2",0.00198627878625232
"NR1H2",0.00220263290224594
"HSPB1",0.00131103714942057
"INPP5D",0.000241965661435934
"NSUN6",0.0038681919617046
"SLC16A9",0.0767389746413829
"AP5B1",0.00379662131811517
"SNX5",0.00260267332336267
"ECH1",0.00126248298224803
"MYLK2",0.00344353296343024
"NKX2-4",0.00369914975421967
"TRADD",0.00174233876449587
"FAM98C",0.00279323781019779
"HOXA5",0.00306643356474192
"GRSF1",0.00882680698836159
"NOSIP",0.000449633767494961
"RIOK1",0.00456062687835666
"PIP4P2",0.00350135298559515
"MROH1",0.00421323557676632
"GJD4",0.00395647145573049
"HMX2",0.00749700895806925
"EFCAB14",0.00519042342737737
"SERPING1",0.00554212312391462
"PROZ",0.0035279963724462
"FCRL4",0.00365172571316528
"DDI1",0.00350135298559515
"UGT2B10",0.00351021267690024
"CCDC82",0.248862018593684
"PRTFDC1",0.00435810413287466
"ZNF671",0.00769730932876919
"VCAM1",0.0264939151343382
"SCAP",0.0109912429202274
"UBXN4",0.212797044542626
"BTBD18",0.00304782363389139
"TNFRSF11B",0.00447376020395548
"CEP72",0.00492745315053943
"IRGQ",0.230772351766057
"LIPA",0.00171027423200187
"TSN",0.0719124216261071
"TEKT2",0.00336760723949711
"ZSWIM3",0.00268225157243185
"FAM155A",0.373218049333063
"DOCK5",0.00344532252065017
"FAM131A",0.00284262908787337
"ASRGL1",0.041668449436468
"NIF3L1",0.00189372143955761
"FBXL7",0.00795430943928335
"HOXA1",0.0034226220495075
"KCTD13",0.00313438506064053
"TRIM10",0.00351909378984691
"GSX1",0.00351021267690024
"DCPS",0.00604067383358625
"ACOT4",0.00291959946878388
"KIAA1328",0.00738978393723244
"PLPPR5",0.00350135298559515
"TEDC2",0.00350135298559515
"TMEFF2",0.40006898060871
"METTL1",0.0021584687644527
"HSD17B14",0.0039800570365278
"STAR",0.0150930659401638
"WWC3",0.0242841618271277
"CD82",0.000218043738439707
"PARVB",0.00363811983575984
"UTP18",0.000985549538819476
"TC2N",0.00302735785382134
"SLC6A17",0.0043792826250721
"CYP2F1",0.0033574855612772
"ACIN1",0.0629666460397556
"CRTC1",0.00335264671605435
"ING5",0.00370221537840885
"SLC41A2",0.00451641740480841
"XKR8",0.00608478724246717
"CCDC60",0.00359705760238176
"TAF5",0.00289930796309088
"BHMT",0.00350135298559515
"PEX16",0.00187282770299123
"C1QTNF1",0.00429067618273783
"SERPINB6",0.00272542952465783
"MAP6",0.496230078816627
"FAM49B",0.0148840037246313
"FOXE1",0.00360362200695286
"KCNIP2",0.00141692513969101
"ZDHHC1",0.00274506350158476
"CEP78",0.00279103123900967
"MGME1",0.000792110959274121
"HOXA2",0.00350135298559515
"SGK494",0.0328610800420881
"RUSC2",0.0668748999546152
"RSPO2",0.0584155246481557
"ZBTB3",0.00203967230758217
"NELFA",0.0087525011221666
"LILRB5",0.00309570494420025
"DMRT3",0.00350135298559515
"HTR7",0.007841589973489
"HYLS1",0.00140017693438997
"WSB2",0.324979347928517
"DHRS7",0.0110232633333413
"TGDS",0.00313270920285982
"RNPEPL1",0.00994191008428021
"ZNF782",0.0149624296246847
"SLC35F6",0.0031007264756414
"DMRT2",0.00311599058175005
"HMG20B",0.000896527192620831
"ERG",0.00402873371971119
"OXTR",0.00974870522429966
"SLC24A5",0.00327115640756525
"DENND3",0.000987504445693778
"SLC36A1",0.00773590994755004
"NAMPT",0.0961930013128139
"HSPBAP1",0.000959905697521421
"SRR",0.00359316484269209
"CATSPER3",0.00353692047280244
"INHBE",0.00336363144337428
"ARRB1",0.0238920324126512
"PSKH1",0.00439747565110275
"FOXR1",0.00353696970620867
"RNF175",0.0210574522993787
"SLC16A4",0.00349004574917954
"OPHN1",0.00026552008058413
"TENT5A",0.00350135298559515
"GATA1",0.00261413829474399
"PLEKHO2",0.00330491899613408
"MIER3",0.0458368129540622
"REPS2",0.00456428130789402
"RIMKLB",0.0645350813048632
"TSPAN15",0.00135659308444223
"C1QTNF2",0.00236319626115427
"PLPP1",0.00350135298559515
"SAE1",0.00610948986265751
"DAW1",0.00377686164595822
"FEN1",0.00252666059729082
"STK32A",0.00589268328440214
"STXBP4",0.00935332768252306
"BTNL9",0.0131936259894362
"SERINC1",0.471198057435801
"ASCC1",0.0139276627247627
"LOXHD1",0.00360337563609804
"G6PC3",0.00100294143663658
"MOB3C",0.0020802764759542
"ATP6V0D1",0.000512759891775103
"UBXN7",0.0779255181511649
"DRD3",0.00351021267690024
"DYNC1LI2",0.305614788533639
"BRD1",0.0389191538118088
"PCDHB3",0.0042362514473674
"HHEX",0.00112786260148858
"CREB5",0.0103853610024923
"CELF5",0.412398181580019
"NEUROD6",9.41562317214059e-05
"ENPP1",0.00779154559783537
"FRYL",0.207889878950276
"ZNF264",0.00646718429349678
"SLC30A1",0.00436663980468731
"ST6GAL2",0.374233075605778
"HAPLN1",0.00331090416220513
"SAMD14",0.0318929893396805
"ENPP4",0.00941710896169857
"P3H4",0.00262016928543469
"MAP7D3",0.00206539896930187
"STAC3",0.00266112731972536
"ZNF527",0.0118167506363343
"EMX1",0.00029800575618621
"SH3D21",0.00316899866193197
"RGPD4",0.00677590657536025
"MTCH2",0.00251898659800024
"CTSE",0.00386174143704159
"ZNF277",0.0120895641297844
"TRIM4",0.00551764507786705
"RPAP1",0.0152775413889501
"VHL",0.373293071809807
"AZIN2",0.011111771548777
"RAB11A",0.160650349267124
"ARSB",0.00403489571687471
"TTC21B",0.0771949586705182
"ZNF132",0.00422745935079813
"TAF9",0.000569773788753634
"GALNTL5",0.00350135298559515
"B3GNT6",0.00287287432637137
"NXPE3",0.0320419229473647
"UNC93A",0.00350135298559515
"SPATA7",0.0134432055709521
"METTL22",0.00563336354544268
"DRGX",0.00351021267690024
"KIF25",0.00260079859927552
"GCM1",0.00292557266924258
"TCERG1L",0.00415668797444295
"RPS2",0.114462384416891
"MYCL",0.00391664005769696
"MAN2A1",0.015040424591186
"LIG1",0.0106646328659646
"ZNF675",0.0109771899076749
"APOE",0.000756810924365358
"NDUFA13",0.101594736476612
"LINGO4",0.00351021267690024
"CACNG2",0.0533638613287359
"RASSF1",0.00545060925280041
"ZNF829",0.00195296220548457
"CDK20",0.00450123808262574
"POLE2",0.00126757595835193
"UBE2Q2",0.17844601747601
"IKZF4",0.255579192490897
"HOXC10",0.00350135298559515
"RNF2",0.259484459158466
"TXNDC16",0.00296036081823407
"NKPD1",0.0033745288116988
"HSF5",0.00351909378984691
"VRK3",0.00278599585822536
"ZNF33B",0.118237328210774
"HOXB1",0.00350135298559515
"NMNAT3",0.00357183643864088
"ENPP5",0.00409866242852619
"DAB1",0.00317625981930932
"GFAP",0.00285650826929178
"OGFOD2",0.00179553033877672
"CADM3",0.125401386741927
"MECR",0.00490050012557446
"DDB2",0.000618649575124575
"BCKDK",0.000473824690397461
"PDE5A",0.0605248663283254
"FIBP",0.00134845679976295
"CELA2A",0.00350135298559515
"GBX1",0.00350135298559515
"TOR2A",0.000541467713467881
"RAD51D",0.00175804958143287
"GRWD1",0.00358536070259004
"SLC25A21",0.00684685855248826
"TBP",0.00391116225543805
"RAB39A",0.00278788450859503
"ABHD12",0.000616881143675518
"PRSS35",0.00482964391006244
"VIT",0.00281145925980824
"RETREG3",0.00350135298559515
"SPOCK1",0.240958128632514
"VMP1",0.00158458523943855
"USP20",0.0177712422800117
"PLEKHA2",0.00104131035316349
"UST",0.00360026231521364
"CTSS",0.000246922183099064
"TUBB6",0.00346143132509486
"STX3",0.0170297136694161
"SSBP4",0.121772326640735
"DRD5",0.00353136338434924
"HRC",0.00213404930459449
"KDELC2",0.00129866285582998
"ZNF613",0.00849417046328244
"C2orf78",0.00720963088650886
"PIGS",0.0146211132379769
"KLHDC9",0.00947044708983307
"FOXD4",0.00350135298559515
"CASC4",0.135464977756649
"GOPC",0.129339774729776
"CRELD2",0.0168248186863789
"C7orf31",0.00565044661436159
"PRDM7",0.00386174143704159
"NFKBIE",0.0102323351892707
"CYFIP1",0.00268424935650823
"EI24",0.153291981563705
"PPM1A",0.167779716955694
"ABHD2",0.0526139486058078
"DLX6",0.00426788527138418
"UFSP2",0.0322591077729475
"EFNB2",0.0384481558042911
"VRK1",0.00108879480226136
"ZNF471",0.0621335172609841
"FBXL6",0.00250609145845003
"NSDHL",0.00272203386946487
"CTD-3088G3.8",0.00350135298559515
"REEP2",0.00961490857578615
"GPR61",0.00388122093654269
"CNOT9",0.00350135298559515
"ANKRD16",0.0063138574924862
"METTL4",0.00886671337680772
"NKX6-2",0.00529076373296133
"EHF",0.00361272874363682
"CTSW",0.00264292200466969
"RAPGEFL1",0.00463834498643888
"TACR3",0.00664739637419045
"PPP1R15B",0.127956761418507
"ZNF766",0.00247764080555795
"MTG2",0.000494145565481515
"MMP21",0.00357533888625653
"ATP6AP1",0.0323350714096025
"WDSUB1",0.0230802475385045
"LMAN2",0.000273015522399645
"UGT2A3",0.00351021267690024
"RP11-723O4.6",0.00350135298559515
"IFI16",0.000915971886291612
"FSD1",0.00620504949906095
"TRIM47",0.00639205588678311
"FMO2",0.0037674038804144
"CDC6",0.00402623828359751
"RNPC3",0.0599190176577446
"C1QTNF9B",0.00351021267690024
"ZNF449",0.00925904265294815
"GABPB1",0.00656876334910225
"BOC",0.00318193237501273
"TMCO6",0.00364857339500505
"RNMT",0.0896653326365191
"MPST",0.00135371564990437
"FAM92A",0.00350135298559515
"ATF7",0.00545354487873781
"PROSER3",0.00826895081781172
"HOXB2",0.00374297224318139
"FN3K",0.00365090110091747
"GSG1L",0.00443610666619213
"MRM3",0.00350135298559515
"ZNF324",0.138754413736764
"RIT1",0.013420587091117
"CYP20A1",0.0761047257930411
"TANK",0.00349810973546979
"CAMK1G",0.00559892106552389
"MYH11",0.00293102826650748
"AFM",0.00351909378984691
"GPN3",0.000603155621305033
"GPRASP2",0.00360337563609804
"HMCES",0.00113172815583928
"CSRNP2",0.0895532277826929
"DDX53",0.00350135298559515
"NAPG",0.0854147495471801
"SH3GLB2",0.00650399581367801
"ABHD3",0.00605118831148848
"FDPS",0.16729013991505
"RPL7",0.298522737699699
"CFHR4",0.00351909378984691
"ACTRT2",0.00350135298559515
"CPN1",0.00407888649731563
"HOMER1",0.0177614250408119
"FASTKD2",0.00948108036730255
"MCMDC2",0.0018435463450229
"RIBC1",0.00367272207981609
"DNAAF4",0.00350135298559515
"SIGIRR",0.000731249643206231
"AKAP8",0.0147184201374842
"ANGPTL4",0.0110055870029657
"UGP2",0.0148994963258783
"PRPS1",0.00219244386890156
"RFFL",0.00361501419952928
"ZNF746",0.0145788080110509
